,trade_id,date,asset,trip,action,type,price,status
352,101,2020-05-29,IVV,EXIT,SELL,LMT,303.92,SUBMITTED
353,101,2020-05-29,IVV,EXIT,SELL,LMT,303.92,FILLED
354,102,2020-06-01,IVV,ENTRY,BUY,LMT,302.13,SUBMITTED
355,102,2020-06-03,IVV,ENTRY,BUY,LMT,302.13,CANCELLED
356,103,2020-06-02,IVV,ENTRY,BUY,LMT,303.61,SUBMITTED
357,103,2020-06-04,IVV,ENTRY,BUY,LMT,303.61,CANCELLED
358,104,2020-06-03,IVV,ENTRY,BUY,LMT,306.14,SUBMITTED
359,104,2020-06-05,IVV,ENTRY,BUY,LMT,306.14,CANCELLED
360,105,2020-06-04,IVV,ENTRY,BUY,LMT,310.26,SUBMITTED
361,105,2020-06-04,IVV,ENTRY,BUY,LMT,310.26,FILLED
362,105,2020-06-04,IVV,EXIT,SELL,LMT,313.36,SUBMITTED
363,105,2020-06-05,IVV,EXIT,SELL,LMT,313.36,FILLED
364,106,2020-06-05,IVV,ENTRY,BUY,LMT,309.22,SUBMITTED
365,106,2020-06-09,IVV,ENTRY,BUY,LMT,309.22,CANCELLED
366,107,2020-06-08,IVV,ENTRY,BUY,LMT,317.28,SUBMITTED
367,107,2020-06-10,IVV,ENTRY,BUY,LMT,317.28,CANCELLED
368,108,2020-06-09,IVV,ENTRY,BUY,LMT,321.16,SUBMITTED
369,108,2020-06-09,IVV,ENTRY,BUY,LMT,321.16,FILLED
370,108,2020-06-09,IVV,EXIT,SELL,LMT,324.37,SUBMITTED
371,108,2020-06-15,IVV,EXIT,SELL,LMT,324.37,CANCELLED
372,108,2020-06-15,IVV,EXIT,SELL,MKT,306.89,SUBMITTED
373,108,2020-06-15,IVV,EXIT,SELL,MKT,306.89,FILLED
374,109,2020-06-10,IVV,ENTRY,BUY,LMT,318.79,SUBMITTED
375,109,2020-06-11,IVV,ENTRY,BUY,LMT,318.79,FILLED
376,109,2020-06-11,IVV,EXIT,SELL,LMT,321.98,SUBMITTED
377,109,2020-06-17,IVV,EXIT,SELL,LMT,321.98,CANCELLED
378,109,2020-06-17,IVV,EXIT,SELL,MKT,311.38,SUBMITTED
379,109,2020-06-17,IVV,EXIT,SELL,MKT,311.38,FILLED
380,110,2020-06-11,IVV,ENTRY,BUY,LMT,316.91,SUBMITTED
381,110,2020-06-11,IVV,ENTRY,BUY,LMT,316.91,FILLED
382,110,2020-06-11,IVV,EXIT,SELL,LMT,320.08,SUBMITTED
383,110,2020-06-17,IVV,EXIT,SELL,LMT,320.08,CANCELLED
384,110,2020-06-17,IVV,EXIT,SELL,MKT,311.38,SUBMITTED
385,110,2020-06-17,IVV,EXIT,SELL,MKT,311.38,FILLED
386,111,2020-06-12,IVV,ENTRY,BUY,LMT,298.57,SUBMITTED
387,111,2020-06-15,IVV,ENTRY,BUY,LMT,298.57,FILLED
388,111,2020-06-15,IVV,EXIT,SELL,LMT,301.56,SUBMITTED
389,111,2020-06-15,IVV,EXIT,SELL,LMT,301.56,FILLED
390,112,2020-06-15,IVV,ENTRY,BUY,LMT,302.31,SUBMITTED
391,112,2020-06-15,IVV,ENTRY,BUY,LMT,302.31,FILLED
392,112,2020-06-15,IVV,EXIT,SELL,LMT,305.33,SUBMITTED
393,112,2020-06-15,IVV,EXIT,SELL,LMT,305.33,FILLED
394,113,2020-06-16,IVV,ENTRY,BUY,LMT,303.82,SUBMITTED
395,113,2020-06-18,IVV,ENTRY,BUY,LMT,303.82,CANCELLED
396,114,2020-06-17,IVV,ENTRY,BUY,LMT,309.66,SUBMITTED
397,114,2020-06-18,IVV,ENTRY,BUY,LMT,309.66,FILLED
398,114,2020-06-18,IVV,EXIT,SELL,LMT,312.76,SUBMITTED
399,114,2020-06-19,IVV,EXIT,SELL,LMT,312.76,FILLED
400,115,2020-06-18,IVV,ENTRY,BUY,LMT,308.27,SUBMITTED
401,115,2020-06-22,IVV,ENTRY,BUY,LMT,308.27,FILLED
402,115,2020-06-22,IVV,EXIT,SELL,LMT,311.35,SUBMITTED
403,115,2020-06-22,IVV,EXIT,SELL,LMT,311.35,FILLED
404,116,2020-06-19,IVV,ENTRY,BUY,LMT,308.5,SUBMITTED
405,116,2020-06-19,IVV,ENTRY,BUY,LMT,308.5,FILLED
406,116,2020-06-19,IVV,EXIT,SELL,LMT,311.58,SUBMITTED
407,116,2020-06-22,IVV,EXIT,SELL,LMT,311.58,FILLED
408,117,2020-06-22,IVV,ENTRY,BUY,LMT,306.62,SUBMITTED
409,117,2020-06-24,IVV,ENTRY,BUY,LMT,306.62,FILLED
410,117,2020-06-24,IVV,EXIT,SELL,LMT,309.69,SUBMITTED
411,117,2020-06-30,IVV,EXIT,SELL,LMT,309.69,FILLED
412,118,2020-06-23,IVV,ENTRY,BUY,LMT,308.82,SUBMITTED
413,118,2020-06-24,IVV,ENTRY,BUY,LMT,308.82,FILLED
414,118,2020-06-24,IVV,EXIT,SELL,LMT,311.91,SUBMITTED
415,118,2020-06-30,IVV,EXIT,SELL,LMT,311.91,CANCELLED
416,118,2020-06-30,IVV,EXIT,SELL,MKT,309.69,SUBMITTED
417,118,2020-06-30,IVV,EXIT,SELL,MKT,309.69,FILLED
418,119,2020-06-24,IVV,ENTRY,BUY,LMT,310.08,SUBMITTED
419,119,2020-06-24,IVV,ENTRY,BUY,LMT,310.08,FILLED
420,119,2020-06-24,IVV,EXIT,SELL,LMT,313.18,SUBMITTED
421,119,2020-06-30,IVV,EXIT,SELL,LMT,313.18,CANCELLED
422,119,2020-06-30,IVV,EXIT,SELL,MKT,309.69,SUBMITTED
423,119,2020-06-30,IVV,EXIT,SELL,MKT,309.69,FILLED
424,120,2020-06-25,IVV,ENTRY,BUY,LMT,302.25,SUBMITTED
425,120,2020-06-26,IVV,ENTRY,BUY,LMT,302.25,FILLED
426,120,2020-06-26,IVV,EXIT,SELL,LMT,305.27,SUBMITTED
427,120,2020-06-29,IVV,EXIT,SELL,LMT,305.27,FILLED
428,121,2020-06-26,IVV,ENTRY,BUY,LMT,305.42,SUBMITTED
429,121,2020-06-26,IVV,ENTRY,BUY,LMT,305.42,FILLED
430,121,2020-06-26,IVV,EXIT,SELL,LMT,308.47,SUBMITTED
431,121,2020-06-30,IVV,EXIT,SELL,LMT,308.47,FILLED
432,122,2020-06-29,IVV,ENTRY,BUY,LMT,298.13,SUBMITTED
433,122,2020-07-01,IVV,ENTRY,BUY,LMT,298.13,CANCELLED
434,123,2020-06-30,IVV,ENTRY,BUY,LMT,302.6,SUBMITTED
435,123,2020-07-02,IVV,ENTRY,BUY,LMT,302.6,CANCELLED
436,124,2020-07-01,IVV,ENTRY,BUY,LMT,306.59,SUBMITTED
437,124,2020-07-06,IVV,ENTRY,BUY,LMT,306.59,CANCELLED
438,125,2020-07-02,IVV,ENTRY,BUY,LMT,308.69,SUBMITTED
439,125,2020-07-07,IVV,ENTRY,BUY,LMT,308.69,CANCELLED
440,126,2020-07-06,IVV,ENTRY,BUY,LMT,310.32,SUBMITTED
441,126,2020-07-08,IVV,ENTRY,BUY,LMT,310.32,CANCELLED
442,127,2020-07-07,IVV,ENTRY,BUY,LMT,315.08,SUBMITTED
443,127,2020-07-07,IVV,ENTRY,BUY,LMT,315.08,FILLED
444,127,2020-07-07,IVV,EXIT,SELL,LMT,318.23,SUBMITTED
445,127,2020-07-09,IVV,EXIT,SELL,LMT,318.23,FILLED
446,128,2020-07-08,IVV,ENTRY,BUY,LMT,311.83,SUBMITTED
447,128,2020-07-10,IVV,ENTRY,BUY,LMT,311.83,CANCELLED
448,129,2020-07-09,IVV,ENTRY,BUY,LMT,314.16,SUBMITTED
449,129,2020-07-09,IVV,ENTRY,BUY,LMT,314.16,FILLED
450,129,2020-07-09,IVV,EXIT,SELL,LMT,317.3,SUBMITTED
451,129,2020-07-10,IVV,EXIT,SELL,LMT,317.3,FILLED
452,130,2020-07-10,IVV,ENTRY,BUY,LMT,312.56,SUBMITTED
453,130,2020-07-14,IVV,ENTRY,BUY,LMT,312.56,CANCELLED
454,131,2020-07-13,IVV,ENTRY,BUY,LMT,315.71,SUBMITTED
455,131,2020-07-13,IVV,ENTRY,BUY,LMT,315.71,FILLED
456,131,2020-07-13,IVV,EXIT,SELL,LMT,318.87,SUBMITTED
457,131,2020-07-14,IVV,EXIT,SELL,LMT,318.87,FILLED
458,132,2020-07-14,IVV,ENTRY,BUY,LMT,312.91,SUBMITTED
459,132,2020-07-16,IVV,ENTRY,BUY,LMT,312.91,CANCELLED
460,133,2020-07-15,IVV,ENTRY,BUY,LMT,316.97,SUBMITTED
461,133,2020-07-17,IVV,ENTRY,BUY,LMT,316.97,CANCELLED
462,134,2020-07-16,IVV,ENTRY,BUY,LMT,319.93,SUBMITTED
463,134,2020-07-20,IVV,ENTRY,BUY,LMT,319.93,CANCELLED
464,135,2020-07-17,IVV,ENTRY,BUY,LMT,318.82,SUBMITTED
465,135,2020-07-21,IVV,ENTRY,BUY,LMT,318.82,CANCELLED
466,136,2020-07-20,IVV,ENTRY,BUY,LMT,319.76,SUBMITTED
467,136,2020-07-22,IVV,ENTRY,BUY,LMT,319.76,CANCELLED
468,137,2020-07-21,IVV,ENTRY,BUY,LMT,322.4,SUBMITTED
469,137,2020-07-23,IVV,ENTRY,BUY,LMT,322.4,CANCELLED
470,138,2020-07-22,IVV,ENTRY,BUY,LMT,322.99,SUBMITTED
471,138,2020-07-23,IVV,ENTRY,BUY,LMT,322.99,FILLED
472,138,2020-07-23,IVV,EXIT,SELL,LMT,326.22,SUBMITTED
473,138,2020-07-29,IVV,EXIT,SELL,LMT,326.22,FILLED
474,139,2020-07-23,IVV,ENTRY,BUY,LMT,324.89,SUBMITTED
475,139,2020-07-23,IVV,ENTRY,BUY,LMT,324.89,FILLED
476,139,2020-07-23,IVV,EXIT,SELL,LMT,328.14,SUBMITTED
477,139,2020-07-29,IVV,EXIT,SELL,LMT,328.14,CANCELLED
478,139,2020-07-29,IVV,EXIT,SELL,MKT,326.38,SUBMITTED
479,139,2020-07-29,IVV,EXIT,SELL,MKT,326.38,FILLED
480,140,2020-07-24,IVV,ENTRY,BUY,LMT,320.96,SUBMITTED
481,140,2020-07-24,IVV,ENTRY,BUY,LMT,320.96,FILLED
482,140,2020-07-24,IVV,EXIT,SELL,LMT,324.17,SUBMITTED
483,140,2020-07-27,IVV,EXIT,SELL,LMT,324.17,FILLED
484,141,2020-07-27,IVV,ENTRY,BUY,LMT,318.91,SUBMITTED
485,141,2020-07-29,IVV,ENTRY,BUY,LMT,318.91,CANCELLED
486,142,2020-07-28,IVV,ENTRY,BUY,LMT,321.26,SUBMITTED
487,142,2020-07-30,IVV,ENTRY,BUY,LMT,321.26,FILLED
488,142,2020-07-30,IVV,EXIT,SELL,LMT,324.47,SUBMITTED
489,142,2020-07-30,IVV,EXIT,SELL,LMT,324.47,FILLED
490,143,2020-07-29,IVV,ENTRY,BUY,LMT,319.27,SUBMITTED
491,143,2020-07-31,IVV,ENTRY,BUY,LMT,319.27,CANCELLED
492,144,2020-07-30,IVV,ENTRY,BUY,LMT,323.12,SUBMITTED
493,144,2020-07-30,IVV,ENTRY,BUY,LMT,323.12,FILLED
494,144,2020-07-30,IVV,EXIT,SELL,LMT,326.35,SUBMITTED
495,144,2020-07-31,IVV,EXIT,SELL,LMT,326.35,FILLED
496,145,2020-07-31,IVV,ENTRY,BUY,LMT,322.01,SUBMITTED
497,145,2020-08-04,IVV,ENTRY,BUY,LMT,322.01,CANCELLED
498,146,2020-08-03,IVV,ENTRY,BUY,LMT,324.54,SUBMITTED
499,146,2020-08-05,IVV,ENTRY,BUY,LMT,324.54,CANCELLED
500,147,2020-08-04,IVV,ENTRY,BUY,LMT,326.81,SUBMITTED
501,147,2020-08-06,IVV,ENTRY,BUY,LMT,326.81,CANCELLED
502,148,2020-08-05,IVV,ENTRY,BUY,LMT,327.99,SUBMITTED
503,148,2020-08-07,IVV,ENTRY,BUY,LMT,327.99,CANCELLED
504,149,2020-08-06,IVV,ENTRY,BUY,LMT,330.12,SUBMITTED
505,149,2020-08-10,IVV,ENTRY,BUY,LMT,330.12,CANCELLED
506,150,2020-08-07,IVV,ENTRY,BUY,LMT,332.35,SUBMITTED
507,150,2020-08-11,IVV,ENTRY,BUY,LMT,332.35,CANCELLED
508,151,2020-08-10,IVV,ENTRY,BUY,LMT,332.59,SUBMITTED
509,151,2020-08-12,IVV,ENTRY,BUY,LMT,332.59,CANCELLED
510,152,2020-08-11,IVV,ENTRY,BUY,LMT,333.59,SUBMITTED
511,152,2020-08-11,IVV,ENTRY,BUY,LMT,333.59,FILLED
512,152,2020-08-11,IVV,EXIT,SELL,LMT,336.93,SUBMITTED
513,152,2020-08-12,IVV,EXIT,SELL,LMT,336.93,FILLED
514,153,2020-08-12,IVV,ENTRY,BUY,LMT,330.8,SUBMITTED
515,153,2020-08-14,IVV,ENTRY,BUY,LMT,330.8,CANCELLED
516,154,2020-08-13,IVV,ENTRY,BUY,LMT,335.41,SUBMITTED
517,154,2020-08-17,IVV,ENTRY,BUY,LMT,335.41,CANCELLED
518,155,2020-08-14,IVV,ENTRY,BUY,LMT,334.84,SUBMITTED
519,155,2020-08-18,IVV,ENTRY,BUY,LMT,334.84,CANCELLED
520,156,2020-08-17,IVV,ENTRY,BUY,LMT,334.81,SUBMITTED
521,156,2020-08-19,IVV,ENTRY,BUY,LMT,334.81,CANCELLED
522,157,2020-08-18,IVV,ENTRY,BUY,LMT,335.89,SUBMITTED
523,157,2020-08-20,IVV,ENTRY,BUY,LMT,335.89,CANCELLED
524,158,2020-08-19,IVV,ENTRY,BUY,LMT,336.6,SUBMITTED
525,158,2020-08-20,IVV,ENTRY,BUY,LMT,336.6,FILLED
526,158,2020-08-20,IVV,EXIT,SELL,LMT,339.97,SUBMITTED
527,158,2020-08-21,IVV,EXIT,SELL,LMT,339.97,FILLED
528,159,2020-08-20,IVV,ENTRY,BUY,LMT,335.23,SUBMITTED
529,159,2020-08-24,IVV,ENTRY,BUY,LMT,335.23,CANCELLED
530,160,2020-08-21,IVV,ENTRY,BUY,LMT,336.26,SUBMITTED
531,160,2020-08-25,IVV,ENTRY,BUY,LMT,336.26,CANCELLED
532,161,2020-08-24,IVV,ENTRY,BUY,LMT,337.44,SUBMITTED
533,161,2020-08-26,IVV,ENTRY,BUY,LMT,337.44,CANCELLED
534,162,2020-08-25,IVV,ENTRY,BUY,LMT,340.91,SUBMITTED
535,162,2020-08-27,IVV,ENTRY,BUY,LMT,340.91,CANCELLED
536,163,2020-08-26,IVV,ENTRY,BUY,LMT,342.04,SUBMITTED
537,163,2020-08-28,IVV,ENTRY,BUY,LMT,342.04,CANCELLED
538,164,2020-08-27,IVV,ENTRY,BUY,LMT,345.51,SUBMITTED
539,164,2020-08-31,IVV,ENTRY,BUY,LMT,345.51,CANCELLED
540,165,2020-08-28,IVV,ENTRY,BUY,LMT,346.26,SUBMITTED
541,165,2020-09-01,IVV,ENTRY,BUY,LMT,346.26,CANCELLED
542,166,2020-08-31,IVV,ENTRY,BUY,LMT,348.48,SUBMITTED
543,166,2020-09-02,IVV,ENTRY,BUY,LMT,348.48,CANCELLED
544,167,2020-09-01,IVV,ENTRY,BUY,LMT,347.26,SUBMITTED
545,167,2020-09-03,IVV,ENTRY,BUY,LMT,347.26,FILLED
546,167,2020-09-03,IVV,EXIT,SELL,LMT,350.73,SUBMITTED
547,167,2020-09-10,IVV,EXIT,SELL,LMT,350.73,CANCELLED
548,167,2020-09-10,IVV,EXIT,SELL,MKT,335.22,SUBMITTED
549,167,2020-09-10,IVV,EXIT,SELL,MKT,335.22,FILLED
550,168,2020-09-02,IVV,ENTRY,BUY,LMT,350.52,SUBMITTED
551,168,2020-09-03,IVV,ENTRY,BUY,LMT,350.52,FILLED
552,168,2020-09-03,IVV,EXIT,SELL,LMT,354.03,SUBMITTED
553,168,2020-09-10,IVV,EXIT,SELL,LMT,354.03,CANCELLED
554,168,2020-09-10,IVV,EXIT,SELL,MKT,335.22,SUBMITTED
555,168,2020-09-10,IVV,EXIT,SELL,MKT,335.22,FILLED
556,169,2020-09-03,IVV,ENTRY,BUY,LMT,355.65,SUBMITTED
557,169,2020-09-03,IVV,ENTRY,BUY,LMT,355.65,FILLED
558,169,2020-09-03,IVV,EXIT,SELL,LMT,359.21,SUBMITTED
559,169,2020-09-10,IVV,EXIT,SELL,LMT,359.21,CANCELLED
560,169,2020-09-10,IVV,EXIT,SELL,MKT,335.22,SUBMITTED
561,169,2020-09-10,IVV,EXIT,SELL,MKT,335.22,FILLED
562,170,2020-09-04,IVV,ENTRY,BUY,LMT,343.35,SUBMITTED
563,170,2020-09-04,IVV,ENTRY,BUY,LMT,343.35,FILLED
564,170,2020-09-04,IVV,EXIT,SELL,LMT,346.78,SUBMITTED
565,170,2020-09-11,IVV,EXIT,SELL,LMT,346.78,CANCELLED
566,170,2020-09-11,IVV,EXIT,SELL,MKT,335.38,SUBMITTED
567,170,2020-09-11,IVV,EXIT,SELL,MKT,335.38,FILLED
568,171,2020-09-08,IVV,ENTRY,BUY,LMT,340.54,SUBMITTED
569,171,2020-09-08,IVV,ENTRY,BUY,LMT,340.54,FILLED
570,171,2020-09-08,IVV,EXIT,SELL,LMT,343.95,SUBMITTED
571,171,2020-09-14,IVV,EXIT,SELL,LMT,343.95,CANCELLED
572,171,2020-09-14,IVV,EXIT,SELL,MKT,339.84,SUBMITTED
573,171,2020-09-14,IVV,EXIT,SELL,MKT,339.84,FILLED
574,172,2020-09-09,IVV,ENTRY,BUY,LMT,331.28,SUBMITTED
575,172,2020-09-11,IVV,ENTRY,BUY,LMT,331.28,CANCELLED
576,173,2020-09-10,IVV,ENTRY,BUY,LMT,337.77,SUBMITTED
577,173,2020-09-10,IVV,ENTRY,BUY,LMT,337.77,FILLED
578,173,2020-09-10,IVV,EXIT,SELL,LMT,341.15,SUBMITTED
579,173,2020-09-14,IVV,EXIT,SELL,LMT,341.15,FILLED
580,174,2020-09-11,IVV,ENTRY,BUY,LMT,331.87,SUBMITTED
581,174,2020-09-15,IVV,ENTRY,BUY,LMT,331.87,CANCELLED
582,175,2020-09-14,IVV,ENTRY,BUY,LMT,332.03,SUBMITTED
583,175,2020-09-16,IVV,ENTRY,BUY,LMT,332.03,CANCELLED
584,176,2020-09-15,IVV,ENTRY,BUY,LMT,336.44,SUBMITTED
585,176,2020-09-17,IVV,ENTRY,BUY,LMT,336.44,FILLED
586,176,2020-09-17,IVV,EXIT,SELL,LMT,339.8,SUBMITTED
587,176,2020-09-23,IVV,EXIT,SELL,LMT,339.8,CANCELLED
588,176,2020-09-23,IVV,EXIT,SELL,MKT,323.75,SUBMITTED
589,176,2020-09-23,IVV,EXIT,SELL,MKT,323.75,FILLED
590,177,2020-09-16,IVV,ENTRY,BUY,LMT,338.15,SUBMITTED
591,177,2020-09-17,IVV,ENTRY,BUY,LMT,338.15,FILLED
592,177,2020-09-17,IVV,EXIT,SELL,LMT,341.53,SUBMITTED
593,177,2020-09-23,IVV,EXIT,SELL,LMT,341.53,CANCELLED
594,177,2020-09-23,IVV,EXIT,SELL,MKT,323.75,SUBMITTED
595,177,2020-09-23,IVV,EXIT,SELL,MKT,323.75,FILLED
596,178,2020-09-17,IVV,ENTRY,BUY,LMT,336.81,SUBMITTED
597,178,2020-09-17,IVV,ENTRY,BUY,LMT,336.81,FILLED
598,178,2020-09-17,IVV,EXIT,SELL,LMT,340.18,SUBMITTED
599,178,2020-09-23,IVV,EXIT,SELL,LMT,340.18,CANCELLED
600,178,2020-09-23,IVV,EXIT,SELL,MKT,323.75,SUBMITTED
601,178,2020-09-23,IVV,EXIT,SELL,MKT,323.75,FILLED
602,179,2020-09-18,IVV,ENTRY,BUY,LMT,333.92,SUBMITTED
603,179,2020-09-18,IVV,ENTRY,BUY,LMT,333.92,FILLED
604,179,2020-09-18,IVV,EXIT,SELL,LMT,337.26,SUBMITTED
605,179,2020-09-24,IVV,EXIT,SELL,LMT,337.26,CANCELLED
606,179,2020-09-24,IVV,EXIT,SELL,MKT,324.6,SUBMITTED
607,179,2020-09-24,IVV,EXIT,SELL,MKT,324.6,FILLED
608,180,2020-09-21,IVV,ENTRY,BUY,LMT,330.01,SUBMITTED
609,180,2020-09-21,IVV,ENTRY,BUY,LMT,330.01,FILLED
610,180,2020-09-21,IVV,EXIT,SELL,LMT,333.31,SUBMITTED
611,180,2020-09-22,IVV,EXIT,SELL,LMT,333.31,FILLED
612,181,2020-09-22,IVV,ENTRY,BUY,LMT,326.33,SUBMITTED
613,181,2020-09-23,IVV,ENTRY,BUY,LMT,326.33,FILLED
614,181,2020-09-23,IVV,EXIT,SELL,LMT,329.59,SUBMITTED
615,181,2020-09-25,IVV,EXIT,SELL,LMT,329.59,FILLED
616,182,2020-09-23,IVV,ENTRY,BUY,LMT,329.64,SUBMITTED
617,182,2020-09-23,IVV,ENTRY,BUY,LMT,329.64,FILLED
618,182,2020-09-23,IVV,EXIT,SELL,LMT,332.94,SUBMITTED
619,182,2020-09-28,IVV,EXIT,SELL,LMT,332.94,FILLED
620,183,2020-09-24,IVV,ENTRY,BUY,LMT,320.51,SUBMITTED
621,183,2020-09-28,IVV,ENTRY,BUY,LMT,320.51,CANCELLED
622,184,2020-09-25,IVV,ENTRY,BUY,LMT,321.35,SUBMITTED
623,184,2020-09-29,IVV,ENTRY,BUY,LMT,321.35,CANCELLED
624,185,2020-09-28,IVV,ENTRY,BUY,LMT,326.58,SUBMITTED
625,185,2020-09-30,IVV,ENTRY,BUY,LMT,326.58,CANCELLED
626,186,2020-09-29,IVV,ENTRY,BUY,LMT,332.01,SUBMITTED
627,186,2020-10-01,IVV,ENTRY,BUY,LMT,332.01,CANCELLED
628,187,2020-09-30,IVV,ENTRY,BUY,LMT,330.17,SUBMITTED
629,187,2020-10-02,IVV,ENTRY,BUY,LMT,330.17,CANCELLED
630,188,2020-10-01,IVV,ENTRY,BUY,LMT,332.7,SUBMITTED
631,188,2020-10-02,IVV,ENTRY,BUY,LMT,332.7,FILLED
632,188,2020-10-02,IVV,EXIT,SELL,LMT,336.03,SUBMITTED
633,188,2020-10-05,IVV,EXIT,SELL,LMT,336.03,FILLED
634,189,2020-10-02,IVV,ENTRY,BUY,LMT,334.86,SUBMITTED
635,189,2020-10-02,IVV,ENTRY,BUY,LMT,334.86,FILLED
636,189,2020-10-02,IVV,EXIT,SELL,LMT,338.21,SUBMITTED
637,189,2020-10-05,IVV,EXIT,SELL,LMT,338.21,FILLED
638,190,2020-10-05,IVV,ENTRY,BUY,LMT,331.7,SUBMITTED
639,190,2020-10-07,IVV,ENTRY,BUY,LMT,331.7,CANCELLED
640,191,2020-10-06,IVV,ENTRY,BUY,LMT,337.49,SUBMITTED
641,191,2020-10-06,IVV,ENTRY,BUY,LMT,337.49,FILLED
642,191,2020-10-06,IVV,EXIT,SELL,LMT,340.86,SUBMITTED
643,191,2020-10-07,IVV,EXIT,SELL,LMT,340.86,FILLED
644,192,2020-10-07,IVV,ENTRY,BUY,LMT,332.7,SUBMITTED
645,192,2020-10-09,IVV,ENTRY,BUY,LMT,332.7,CANCELLED
646,193,2020-10-08,IVV,ENTRY,BUY,LMT,338.48,SUBMITTED
647,193,2020-10-12,IVV,ENTRY,BUY,LMT,338.48,CANCELLED
648,194,2020-10-09,IVV,ENTRY,BUY,LMT,341.53,SUBMITTED
649,194,2020-10-13,IVV,ENTRY,BUY,LMT,341.53,CANCELLED
650,195,2020-10-12,IVV,ENTRY,BUY,LMT,344.53,SUBMITTED
651,195,2020-10-14,IVV,ENTRY,BUY,LMT,344.53,CANCELLED
652,196,2020-10-13,IVV,ENTRY,BUY,LMT,350.15,SUBMITTED
653,196,2020-10-14,IVV,ENTRY,BUY,LMT,350.15,FILLED
654,196,2020-10-14,IVV,EXIT,SELL,LMT,353.65,SUBMITTED
655,196,2020-10-20,IVV,EXIT,SELL,LMT,353.65,CANCELLED
656,196,2020-10-20,IVV,EXIT,SELL,MKT,344.57,SUBMITTED
657,196,2020-10-20,IVV,EXIT,SELL,MKT,344.57,FILLED
658,197,2020-10-14,IVV,ENTRY,BUY,LMT,347.88,SUBMITTED
659,197,2020-10-15,IVV,ENTRY,BUY,LMT,347.88,FILLED
660,197,2020-10-15,IVV,EXIT,SELL,LMT,351.36,SUBMITTED
661,197,2020-10-16,IVV,EXIT,SELL,LMT,351.36,FILLED
662,198,2020-10-15,IVV,ENTRY,BUY,LMT,345.7,SUBMITTED
663,198,2020-10-15,IVV,ENTRY,BUY,LMT,345.7,FILLED
664,198,2020-10-15,IVV,EXIT,SELL,LMT,349.16,SUBMITTED
665,198,2020-10-16,IVV,EXIT,SELL,LMT,349.16,FILLED
666,199,2020-10-16,IVV,ENTRY,BUY,LMT,345.27,SUBMITTED
667,199,2020-10-19,IVV,ENTRY,BUY,LMT,345.27,FILLED
668,199,2020-10-19,IVV,EXIT,SELL,LMT,348.72,SUBMITTED
669,199,2020-10-23,IVV,EXIT,SELL,LMT,348.72,CANCELLED
670,199,2020-10-23,IVV,EXIT,SELL,MKT,346.96,SUBMITTED
671,199,2020-10-23,IVV,EXIT,SELL,MKT,346.96,FILLED
672,200,2020-10-19,IVV,ENTRY,BUY,LMT,344.97,SUBMITTED
673,200,2020-10-19,IVV,ENTRY,BUY,LMT,344.97,FILLED
674,200,2020-10-19,IVV,EXIT,SELL,LMT,348.42,SUBMITTED
675,200,2020-10-23,IVV,EXIT,SELL,LMT,348.42,CANCELLED
676,200,2020-10-23,IVV,EXIT,SELL,MKT,346.96,SUBMITTED
677,200,2020-10-23,IVV,EXIT,SELL,MKT,346.96,FILLED
678,201,2020-10-20,IVV,ENTRY,BUY,LMT,339.79,SUBMITTED
679,201,2020-10-22,IVV,ENTRY,BUY,LMT,339.79,CANCELLED
680,202,2020-10-21,IVV,ENTRY,BUY,LMT,341.12,SUBMITTED
681,202,2020-10-23,IVV,ENTRY,BUY,LMT,341.12,CANCELLED
682,203,2020-10-22,IVV,ENTRY,BUY,LMT,340.46,SUBMITTED
683,203,2020-10-26,IVV,ENTRY,BUY,LMT,340.46,FILLED
684,203,2020-10-26,IVV,EXIT,SELL,LMT,343.86,SUBMITTED
685,203,2020-10-30,IVV,EXIT,SELL,LMT,343.86,CANCELLED
686,203,2020-10-30,IVV,EXIT,SELL,MKT,327.62,SUBMITTED
687,203,2020-10-30,IVV,EXIT,SELL,MKT,327.62,FILLED
688,204,2020-10-23,IVV,ENTRY,BUY,LMT,342.4,SUBMITTED
689,204,2020-10-26,IVV,ENTRY,BUY,LMT,342.4,FILLED
690,204,2020-10-26,IVV,EXIT,SELL,LMT,345.82,SUBMITTED
691,204,2020-10-30,IVV,EXIT,SELL,LMT,345.82,CANCELLED
692,204,2020-10-30,IVV,EXIT,SELL,MKT,327.62,SUBMITTED
693,204,2020-10-30,IVV,EXIT,SELL,MKT,327.62,FILLED
694,205,2020-10-26,IVV,ENTRY,BUY,LMT,343.49,SUBMITTED
695,205,2020-10-26,IVV,ENTRY,BUY,LMT,343.49,FILLED
696,205,2020-10-26,IVV,EXIT,SELL,LMT,346.92,SUBMITTED
697,205,2020-10-30,IVV,EXIT,SELL,LMT,346.92,CANCELLED
698,205,2020-10-30,IVV,EXIT,SELL,MKT,327.62,SUBMITTED
699,205,2020-10-30,IVV,EXIT,SELL,MKT,327.62,FILLED
700,206,2020-10-27,IVV,ENTRY,BUY,LMT,337.18,SUBMITTED
701,206,2020-10-28,IVV,ENTRY,BUY,LMT,337.18,FILLED
702,206,2020-10-28,IVV,EXIT,SELL,LMT,340.55,SUBMITTED
703,206,2020-11-03,IVV,EXIT,SELL,LMT,340.55,CANCELLED
704,206,2020-11-03,IVV,EXIT,SELL,MKT,337.28,SUBMITTED
